seed,strategy,model,accuracy,f1_score
2643,base,GradientBoostingClassifier,0.9803921568627452,0.9811652259470096
2643,base,DecisionTreeClassifier,0.9215686274509804,0.9239390685280198
2643,base,SVC,0.7450980392156863,0.7398864526653574
2643,random_selected_on,GradientBoostingClassifier,0.9607843137254902,0.9607220666044196
2643,random_selected_in,GradientBoostingClassifier,0.9803921568627452,0.98023151913095
2643,random_selected_on,DecisionTreeClassifier,0.9607843137254902,0.9640522875816993
2643,random_selected_in,DecisionTreeClassifier,0.9019607843137256,0.9054846279282504
2643,random_selected_on,SVC,0.6078431372549019,0.459588713534194
2643,random_selected_in,SVC,0.7647058823529411,0.7529543804053609
2643,proportional_selected_on,GradientBoostingClassifier,0.9803921568627452,0.98023151913095
2643,proportional_selected_in,GradientBoostingClassifier,0.9803921568627452,0.9811652259470096
2643,proportional_selected_on,DecisionTreeClassifier,0.9411764705882352,0.9482280106568532
2643,proportional_selected_in,DecisionTreeClassifier,0.9607843137254902,0.961284121491734
2643,proportional_selected_on,SVC,0.6078431372549019,0.459588713534194
2643,proportional_selected_in,SVC,0.7647058823529411,0.7529543804053609
2643,fewest_selected_on,GradientBoostingClassifier,0.9803921568627452,0.9805285253694124
2643,fewest_selected_in,GradientBoostingClassifier,1.0,1.0
2643,fewest_selected_on,DecisionTreeClassifier,0.9411764705882352,0.941923684284836
2643,fewest_selected_in,DecisionTreeClassifier,0.9411764705882352,0.9414254590725178
2643,fewest_selected_on,SVC,0.6470588235294118,0.6006787330316742
2643,fewest_selected_in,SVC,0.7254901960784313,0.7277777777777776
2643,representative_selected_on,GradientBoostingClassifier,0.9607843137254902,0.9607220666044196
2643,representative_selected_in,GradientBoostingClassifier,0.9803921568627452,0.9811652259470096
2643,representative_selected_on,DecisionTreeClassifier,0.9607843137254902,0.9640522875816993
2643,representative_selected_in,DecisionTreeClassifier,0.9803921568627452,0.9813207614557664
2643,representative_selected_on,SVC,0.6470588235294118,0.5233660130718955
2643,representative_selected_in,SVC,0.7647058823529411,0.7582983193277312
2643,balanced_on_on,GradientBoostingClassifier,0.9803921568627452,0.9813207614557664
2643,balanced_on_in,GradientBoostingClassifier,1.0,1.0
2643,balanced_on_on,DecisionTreeClassifier,0.9019607843137256,0.9036178456056752
2643,balanced_on_in,DecisionTreeClassifier,0.9215686274509804,0.9280945043656909
2643,balanced_on_on,SVC,0.6078431372549019,0.5526831179005092
2643,balanced_on_in,SVC,0.7254901960784313,0.7276535565493254
2643,balanced_in_on,GradientBoostingClassifier,0.9803921568627452,0.9813207614557664
2643,balanced_in_in,GradientBoostingClassifier,1.0,1.0
